FREQ;Frequency;TENOR;Tenor;DECIMALS;TIME_PERIOD;OBS_VALUE
B;Business;2Y;2 years;3;2021-02-09;0.38
B;Business;2Y;2 years;3;2021-02-10;0.381
B;Business;2Y;2 years;3;2021-02-11;0.381
B;Business;2Y;2 years;3;2021-02-12;0.385
B;Business;2Y;2 years;3;2021-02-15;0.392
B;Business;2Y;2 years;3;2021-02-16;0.399
B;Business;2Y;2 years;3;2021-02-17;0.406
B;Business;2Y;2 years;3;2021-02-18;0.403
B;Business;2Y;2 years;3;2021-02-19;0.395
B;Business;2Y;2 years;3;2021-02-22;0.394
B;Business;2Y;2 years;3;2021-02-23;0.415
B;Business;2Y;2 years;3;2021-02-24;0.424
B;Business;2Y;2 years;3;2021-02-25;0.461
B;Business;2Y;2 years;3;2021-02-26;0.453
B;Business;2Y;2 years;3;2021-03-01;0.444
B;Business;2Y;2 years;3;2021-03-02;0.455
B;Business;2Y;2 years;3;2021-03-03;0.473
B;Business;2Y;2 years;3;2021-03-04;0.504
B;Business;2Y;2 years;3;2021-03-05;0.526
B;Business;2Y;2 years;3;2021-03-08;0.544
B;Business;2Y;2 years;3;2021-03-09;0.536
B;Business;2Y;2 years;3;2021-03-10;0.549
B;Business;2Y;2 years;3;2021-03-11;0.56
B;Business;2Y;2 years;3;2021-03-12;0.569
B;Business;2Y;2 years;3;2021-03-15;0.557
B;Business;2Y;2 years;3;2021-03-16;0.51
B;Business;2Y;2 years;3;2021-03-17;0.507
B;Business;2Y;2 years;3;2021-03-18;0.524
B;Business;2Y;2 years;3;2021-03-19;0.51
B;Business;2Y;2 years;3;2021-03-22;0.509
B;Business;2Y;2 years;3;2021-03-23;0.508
B;Business;2Y;2 years;3;2021-03-24;0.503
B;Business;2Y;2 years;3;2021-03-25;0.501
B;Business;2Y;2 years;3;2021-03-26;0.51
B;Business;2Y;2 years;3;2021-03-29;0.515
B;Business;2Y;2 years;3;2021-03-30;0.521
B;Business;2Y;2 years;3;2021-03-31;0.523
B;Business;2Y;2 years;3;2021-04-06;0.512
B;Business;2Y;2 years;3;2021-04-07;0.508
B;Business;2Y;2 years;3;2021-04-08;0.49
B;Business;2Y;2 years;3;2021-04-09;0.502
B;Business;2Y;2 years;3;2021-04-12;0.496
B;Business;2Y;2 years;3;2021-04-13;0.492
B;Business;2Y;2 years;3;2021-04-14;0.472
B;Business;2Y;2 years;3;2021-04-15;0.456
B;Business;2Y;2 years;3;2021-04-16;0.463
B;Business;2Y;2 years;3;2021-04-19;0.484
B;Business;2Y;2 years;3;2021-04-20;0.486
B;Business;2Y;2 years;3;2021-04-21;0.475
B;Business;2Y;2 years;3;2021-04-22;0.478
B;Business;2Y;2 years;3;2021-04-23;0.472
B;Business;2Y;2 years;3;2021-04-26;0.483
B;Business;2Y;2 years;3;2021-04-27;0.488
B;Business;2Y;2 years;3;2021-04-28;0.495
B;Business;2Y;2 years;3;2021-04-29;0.499
B;Business;2Y;2 years;3;2021-04-30;0.496
B;Business;2Y;2 years;3;2021-05-03;0.496
B;Business;2Y;2 years;3;2021-05-04;0.491
B;Business;2Y;2 years;3;2021-05-05;0.494
B;Business;2Y;2 years;3;2021-05-06;0.483
B;Business;2Y;2 years;3;2021-05-07;0.482
B;Business;2Y;2 years;3;2021-05-10;0.483
B;Business;2Y;2 years;3;2021-05-11;0.492
B;Business;2Y;2 years;3;2021-05-12;0.528
B;Business;2Y;2 years;3;2021-05-14;0.525
B;Business;2Y;2 years;3;2021-05-18;0.532
B;Business;2Y;2 years;3;2021-05-19;0.537
B;Business;2Y;2 years;3;2021-05-20;0.549
B;Business;2Y;2 years;3;2021-05-21;0.532
B;Business;2Y;2 years;3;2021-05-25;0.527
B;Business;2Y;2 years;3;2021-05-26;0.535
B;Business;2Y;2 years;3;2021-05-27;0.547
B;Business;2Y;2 years;3;2021-05-28;0.546
B;Business;2Y;2 years;3;2021-05-31;0.546
B;Business;2Y;2 years;3;2021-06-01;0.546
B;Business;2Y;2 years;3;2021-06-02;0.568
B;Business;2Y;2 years;3;2021-06-03;0.569
B;Business;2Y;2 years;3;2021-06-04;0.571
B;Business;2Y;2 years;3;2021-06-07;0.587
B;Business;2Y;2 years;3;2021-06-08;0.598
B;Business;2Y;2 years;3;2021-06-09;0.587
B;Business;2Y;2 years;3;2021-06-10;0.589
B;Business;2Y;2 years;3;2021-06-11;0.58
B;Business;2Y;2 years;3;2021-06-14;0.581
B;Business;2Y;2 years;3;2021-06-15;0.585
B;Business;2Y;2 years;3;2021-06-16;0.596
B;Business;2Y;2 years;3;2021-06-17;0.678
B;Business;2Y;2 years;3;2021-06-18;0.677
B;Business;2Y;2 years;3;2021-06-21;0.672
B;Business;2Y;2 years;3;2021-06-22;0.695
B;Business;2Y;2 years;3;2021-06-23;0.693
B;Business;2Y;2 years;3;2021-06-24;0.694
B;Business;2Y;2 years;3;2021-06-25;0.693
B;Business;2Y;2 years;3;2021-06-28;0.697
B;Business;2Y;2 years;3;2021-06-29;0.705
B;Business;2Y;2 years;3;2021-06-30;0.709
B;Business;2Y;2 years;3;2021-07-01;0.7
B;Business;2Y;2 years;3;2021-07-02;0.698
B;Business;2Y;2 years;3;2021-07-05;0.71
B;Business;2Y;2 years;3;2021-07-06;0.715
B;Business;2Y;2 years;3;2021-07-07;0.715
B;Business;2Y;2 years;3;2021-07-08;0.685
B;Business;2Y;2 years;3;2021-07-09;0.705
B;Business;2Y;2 years;3;2021-07-12;0.706
B;Business;2Y;2 years;3;2021-07-13;0.708
B;Business;2Y;2 years;3;2021-07-14;0.714
B;Business;2Y;2 years;3;2021-07-15;0.71
B;Business;2Y;2 years;3;2021-07-16;0.704
B;Business;2Y;2 years;3;2021-07-19;0.667
B;Business;2Y;2 years;3;2021-07-20;0.585
B;Business;2Y;2 years;3;2021-07-21;0.608
B;Business;2Y;2 years;3;2021-07-22;0.623
B;Business;2Y;2 years;3;2021-07-23;0.631
B;Business;2Y;2 years;3;2021-07-26;0.63
B;Business;2Y;2 years;3;2021-07-27;0.614
B;Business;2Y;2 years;3;2021-07-28;0.615
B;Business;2Y;2 years;3;2021-07-29;0.62
B;Business;2Y;2 years;3;2021-07-30;0.622
B;Business;2Y;2 years;3;2021-08-02;0.626
B;Business;2Y;2 years;3;2021-08-03;0.625
B;Business;2Y;2 years;3;2021-08-04;0.603
B;Business;2Y;2 years;3;2021-08-05;0.618
B;Business;2Y;2 years;3;2021-08-06;0.653
B;Business;2Y;2 years;3;2021-08-09;0.657
B;Business;2Y;2 years;3;2021-08-10;0.661
B;Business;2Y;2 years;3;2021-08-11;0.685
B;Business;2Y;2 years;3;2021-08-12;0.711
B;Business;2Y;2 years;3;2021-08-13;0.738
B;Business;2Y;2 years;3;2021-08-16;0.736
B;Business;2Y;2 years;3;2021-08-17;0.722
B;Business;2Y;2 years;3;2021-08-18;0.708
B;Business;2Y;2 years;3;2021-08-19;0.679
B;Business;2Y;2 years;3;2021-08-20;0.675
B;Business;2Y;2 years;3;2021-08-23;0.684
B;Business;2Y;2 years;3;2021-08-24;0.69
B;Business;2Y;2 years;3;2021-08-25;0.708
B;Business;2Y;2 years;3;2021-08-26;0.731
B;Business;2Y;2 years;3;2021-08-27;0.723
B;Business;2Y;2 years;3;2021-08-30;0.724
B;Business;2Y;2 years;3;2021-08-31;0.73
B;Business;2Y;2 years;3;2021-09-01;0.728
B;Business;2Y;2 years;3;2021-09-02;0.723
B;Business;2Y;2 years;3;2021-09-03;0.718
B;Business;2Y;2 years;3;2021-09-06;0.726
B;Business;2Y;2 years;3;2021-09-07;0.741
B;Business;2Y;2 years;3;2021-09-08;0.731
B;Business;2Y;2 years;3;2021-09-09;0.743
B;Business;2Y;2 years;3;2021-09-10;0.754
B;Business;2Y;2 years;3;2021-09-13;0.755
B;Business;2Y;2 years;3;2021-09-14;0.764
B;Business;2Y;2 years;3;2021-09-15;0.791
B;Business;2Y;2 years;3;2021-09-16;0.81
B;Business;2Y;2 years;3;2021-09-17;0.841
B;Business;2Y;2 years;3;2021-09-20;0.831
B;Business;2Y;2 years;3;2021-09-21;0.832
B;Business;2Y;2 years;3;2021-09-22;0.847
B;Business;2Y;2 years;3;2021-09-23;0.867
B;Business;2Y;2 years;3;2021-09-24;0.884
B;Business;2Y;2 years;3;2021-09-27;0.917
B;Business;2Y;2 years;3;2021-09-28;0.942
B;Business;2Y;2 years;3;2021-09-29;0.943
B;Business;2Y;2 years;3;2021-09-30;0.953
B;Business;2Y;2 years;3;2021-10-01;0.966
B;Business;2Y;2 years;3;2021-10-04;0.991
B;Business;2Y;2 years;3;2021-10-06;1.008
B;Business;2Y;2 years;3;2021-10-07;1.005
B;Business;2Y;2 years;3;2021-10-08;1.005
B;Business;2Y;2 years;3;2021-10-11;1.031
B;Business;2Y;2 years;3;2021-10-12;1.042
B;Business;2Y;2 years;3;2021-10-13;1.048
B;Business;2Y;2 years;3;2021-10-14;1.05
B;Business;2Y;2 years;3;2021-10-15;1.07
B;Business;2Y;2 years;3;2021-10-18;1.167
B;Business;2Y;2 years;3;2021-10-19;1.17
B;Business;2Y;2 years;3;2021-10-20;1.163
B;Business;2Y;2 years;3;2021-10-21;1.17
B;Business;2Y;2 years;3;2021-10-22;1.179
B;Business;2Y;2 years;3;2021-10-25;1.176
B;Business;2Y;2 years;3;2021-10-26;1.168
B;Business;2Y;2 years;3;2021-10-27;1.158
B;Business;2Y;2 years;3;2021-10-28;1.2
B;Business;2Y;2 years;3;2021-10-29;1.238
B;Business;2Y;2 years;3;2021-11-01;1.253
B;Business;2Y;2 years;3;2021-11-02;1.242
B;Business;2Y;2 years;3;2021-11-03;1.246
B;Business;2Y;2 years;3;2021-11-04;1.207
B;Business;2Y;2 years;3;2021-11-05;1.201
B;Business;2Y;2 years;3;2021-11-08;1.216
B;Business;2Y;2 years;3;2021-11-09;1.227
B;Business;2Y;2 years;3;2021-11-10;1.254
B;Business;2Y;2 years;3;2021-11-11;1.293
B;Business;2Y;2 years;3;2021-11-12;1.296
B;Business;2Y;2 years;3;2021-11-15;1.332
B;Business;2Y;2 years;3;2021-11-16;1.325
B;Business;2Y;2 years;3;2021-11-17;1.311
B;Business;2Y;2 years;3;2021-11-18;1.297
B;Business;2Y;2 years;3;2021-11-19;1.243
B;Business;2Y;2 years;3;2021-11-22;1.25
B;Business;2Y;2 years;3;2021-11-23;1.28
B;Business;2Y;2 years;3;2021-11-24;1.288
B;Business;2Y;2 years;3;2021-11-25;1.278
B;Business;2Y;2 years;3;2021-11-26;1.206
B;Business;2Y;2 years;3;2021-11-29;1.197
B;Business;2Y;2 years;3;2021-11-30;1.084
B;Business;2Y;2 years;3;2021-12-01;1.133
B;Business;2Y;2 years;3;2021-12-02;1.09
B;Business;2Y;2 years;3;2021-12-03;1.145
B;Business;2Y;2 years;3;2021-12-06;1.102
B;Business;2Y;2 years;3;2021-12-07;1.111
B;Business;2Y;2 years;3;2021-12-08;1.143
B;Business;2Y;2 years;3;2021-12-09;1.159
B;Business;2Y;2 years;3;2021-12-10;1.184
B;Business;2Y;2 years;3;2021-12-13;1.112
B;Business;2Y;2 years;3;2021-12-14;1.118
B;Business;2Y;2 years;3;2021-12-15;1.143
B;Business;2Y;2 years;3;2021-12-16;1.234
B;Business;2Y;2 years;3;2021-12-17;1.203
B;Business;2Y;2 years;3;2021-12-20;1.2
B;Business;2Y;2 years;3;2021-12-21;1.247
B;Business;2Y;2 years;3;2021-12-22;1.28
B;Business;2Y;2 years;3;2021-12-23;1.317
B;Business;2Y;2 years;3;2021-12-27;1.322
B;Business;2Y;2 years;3;2021-12-28;1.329
B;Business;2Y;2 years;3;2021-12-29;1.323
B;Business;2Y;2 years;3;2021-12-30;1.328
B;Business;2Y;2 years;3;2022-01-03;1.337
B;Business;2Y;2 years;3;2022-01-04;1.335
B;Business;2Y;2 years;3;2022-01-05;1.336
B;Business;2Y;2 years;3;2022-01-06;1.355
B;Business;2Y;2 years;3;2022-01-07;1.37
B;Business;2Y;2 years;3;2022-01-10;1.39
B;Business;2Y;2 years;3;2022-01-11;1.392
B;Business;2Y;2 years;3;2022-01-12;1.388
B;Business;2Y;2 years;3;2022-01-13;1.409
B;Business;2Y;2 years;3;2022-01-14;1.427
B;Business;2Y;2 years;3;2022-01-17;1.455
B;Business;2Y;2 years;3;2022-01-18;1.459
B;Business;2Y;2 years;3;2022-01-19;1.469
B;Business;2Y;2 years;3;2022-01-20;1.453
B;Business;2Y;2 years;3;2022-01-21;1.448
B;Business;2Y;2 years;3;2022-01-24;1.455
B;Business;2Y;2 years;3;2022-01-25;1.463
B;Business;2Y;2 years;3;2022-01-26;1.481
B;Business;2Y;2 years;3;2022-01-27;1.517
B;Business;2Y;2 years;3;2022-01-28;1.541
B;Business;2Y;2 years;3;2022-01-31;1.57
B;Business;2Y;2 years;3;2022-02-01;1.573
B;Business;2Y;2 years;3;2022-02-02;1.582
B;Business;2Y;2 years;3;2022-02-03;1.66
B;Business;2Y;2 years;3;2022-02-04;1.69
B;Business;2Y;2 years;3;2022-02-07;1.69
B;Business;2Y;2 years;3;2022-02-08;1.693
B;Business;2Y;2 years;3;2022-02-09;1.687
B;Business;2Y;2 years;3;2022-02-10;1.701
B;Business;2Y;2 years;3;2022-02-11;1.724
B;Business;2Y;2 years;3;2022-02-14;1.703
B;Business;2Y;2 years;3;2022-02-15;1.708
B;Business;2Y;2 years;3;2022-02-16;1.681
B;Business;2Y;2 years;3;2022-02-17;1.674
B;Business;2Y;2 years;3;2022-02-18;1.671
B;Business;2Y;2 years;3;2022-02-21;1.675
B;Business;2Y;2 years;3;2022-02-22;1.694
B;Business;2Y;2 years;3;2022-02-23;1.709
B;Business;2Y;2 years;3;2022-02-24;1.683
B;Business;2Y;2 years;3;2022-02-25;1.702
B;Business;2Y;2 years;3;2022-02-28;1.642
B;Business;2Y;2 years;3;2022-03-01;1.562
B;Business;2Y;2 years;3;2022-03-02;1.581
B;Business;2Y;2 years;3;2022-03-03;1.632
B;Business;2Y;2 years;3;2022-03-04;1.568
B;Business;2Y;2 years;3;2022-03-07;1.619
B;Business;2Y;2 years;3;2022-03-08;1.679
B;Business;2Y;2 years;3;2022-03-09;1.726
B;Business;2Y;2 years;3;2022-03-10;1.815
B;Business;2Y;2 years;3;2022-03-11;1.825
B;Business;2Y;2 years;3;2022-03-14;1.853
B;Business;2Y;2 years;3;2022-03-15;1.865
B;Business;2Y;2 years;3;2022-03-16;1.92
B;Business;2Y;2 years;3;2022-03-17;1.923
B;Business;2Y;2 years;3;2022-03-18;1.887
B;Business;2Y;2 years;3;2022-03-21;1.918
B;Business;2Y;2 years;3;2022-03-22;1.968
B;Business;2Y;2 years;3;2022-03-23;1.987
B;Business;2Y;2 years;3;2022-03-24;2.039
B;Business;2Y;2 years;3;2022-03-25;2.13
B;Business;2Y;2 years;3;2022-03-28;2.189
B;Business;2Y;2 years;3;2022-03-29;2.21
B;Business;2Y;2 years;3;2022-03-30;2.188
B;Business;2Y;2 years;3;2022-03-31;2.109
B;Business;2Y;2 years;3;2022-04-01;2.13
B;Business;2Y;2 years;3;2022-04-05;2.144
B;Business;2Y;2 years;3;2022-04-06;2.216
B;Business;2Y;2 years;3;2022-04-07;2.216
B;Business;2Y;2 years;3;2022-04-08;2.224
B;Business;2Y;2 years;3;2022-04-11;2.229
B;Business;2Y;2 years;3;2022-04-12;2.197
B;Business;2Y;2 years;3;2022-04-13;2.187
B;Business;2Y;2 years;3;2022-04-19;2.204
B;Business;2Y;2 years;3;2022-04-20;2.154
B;Business;2Y;2 years;3;2022-04-21;2.143
B;Business;2Y;2 years;3;2022-04-22;2.187
B;Business;2Y;2 years;3;2022-04-25;2.142
B;Business;2Y;2 years;3;2022-04-26;2.118
B;Business;2Y;2 years;3;2022-04-27;2.115
B;Business;2Y;2 years;3;2022-04-28;2.172
B;Business;2Y;2 years;3;2022-04-29;2.199
B;Business;2Y;2 years;3;2022-05-02;2.211
B;Business;2Y;2 years;3;2022-05-03;2.221
B;Business;2Y;2 years;3;2022-05-04;2.294
B;Business;2Y;2 years;3;2022-05-05;2.29
B;Business;2Y;2 years;3;2022-05-06;2.363
B;Business;2Y;2 years;3;2022-05-09;2.326
B;Business;2Y;2 years;3;2022-05-10;2.303
B;Business;2Y;2 years;3;2022-05-11;2.289
B;Business;2Y;2 years;3;2022-05-12;2.235
B;Business;2Y;2 years;3;2022-05-13;2.273
B;Business;2Y;2 years;3;2022-05-16;2.271
B;Business;2Y;2 years;3;2022-05-18;2.318
B;Business;2Y;2 years;3;2022-05-19;2.279
B;Business;2Y;2 years;3;2022-05-20;2.266
B;Business;2Y;2 years;3;2022-05-23;2.269
B;Business;2Y;2 years;3;2022-05-24;2.237
B;Business;2Y;2 years;3;2022-05-25;2.191
B;Business;2Y;2 years;3;2022-05-27;2.182
B;Business;2Y;2 years;3;2022-05-30;2.22
B;Business;2Y;2 years;3;2022-05-31;2.233
B;Business;2Y;2 years;3;2022-06-01;2.237
B;Business;2Y;2 years;3;2022-06-02;2.279
B;Business;2Y;2 years;3;2022-06-03;2.325
B;Business;2Y;2 years;3;2022-06-07;2.379
B;Business;2Y;2 years;3;2022-06-08;2.434
B;Business;2Y;2 years;3;2022-06-09;2.555
B;Business;2Y;2 years;3;2022-06-10;2.678
B;Business;2Y;2 years;3;2022-06-13;2.77
B;Business;2Y;2 years;3;2022-06-14;2.744
B;Business;2Y;2 years;3;2022-06-15;2.638
B;Business;2Y;2 years;3;2022-06-16;2.735
B;Business;2Y;2 years;3;2022-06-17;2.723
B;Business;2Y;2 years;3;2022-06-20;2.786
B;Business;2Y;2 years;3;2022-06-21;2.894
B;Business;2Y;2 years;3;2022-06-22;2.794
B;Business;2Y;2 years;3;2022-06-23;2.892
B;Business;2Y;2 years;3;2022-06-24;2.916
B;Business;2Y;2 years;3;2022-06-27;2.932
B;Business;2Y;2 years;3;2022-06-28;2.941
B;Business;2Y;2 years;3;2022-06-29;2.932
B;Business;2Y;2 years;3;2022-06-30;2.825
B;Business;2Y;2 years;3;2022-07-01;2.691
B;Business;2Y;2 years;3;2022-07-04;2.732
B;Business;2Y;2 years;3;2022-07-05;2.649
B;Business;2Y;2 years;3;2022-07-06;2.531
B;Business;2Y;2 years;3;2022-07-07;2.582
B;Business;2Y;2 years;3;2022-07-08;2.64
B;Business;2Y;2 years;3;2022-07-11;2.593
B;Business;2Y;2 years;3;2022-07-12;2.533
B;Business;2Y;2 years;3;2022-07-13;2.624
B;Business;2Y;2 years;3;2022-07-14;2.749
B;Business;2Y;2 years;3;2022-07-15;2.774
B;Business;2Y;2 years;3;2022-07-18;2.872
B;Business;2Y;2 years;3;2022-07-19;2.869
B;Business;2Y;2 years;3;2022-07-20;2.853
B;Business;2Y;2 years;3;2022-07-21;2.899
B;Business;2Y;2 years;3;2022-07-22;2.749
B;Business;2Y;2 years;3;2022-07-25;2.748
B;Business;2Y;2 years;3;2022-07-26;2.71
B;Business;2Y;2 years;3;2022-07-27;2.728
B;Business;2Y;2 years;3;2022-07-28;2.681
B;Business;2Y;2 years;3;2022-07-29;2.674
B;Business;2Y;2 years;3;2022-08-01;2.626
B;Business;2Y;2 years;3;2022-08-02;2.644
B;Business;2Y;2 years;3;2022-08-03;2.738
B;Business;2Y;2 years;3;2022-08-04;2.719
B;Business;2Y;2 years;3;2022-08-05;2.825
B;Business;2Y;2 years;3;2022-08-08;2.826
B;Business;2Y;2 years;3;2022-08-09;2.865
B;Business;2Y;2 years;3;2022-08-10;2.919
B;Business;2Y;2 years;3;2022-08-11;2.958
B;Business;2Y;2 years;3;2022-08-12;3.017
B;Business;2Y;2 years;3;2022-08-15;3.015
B;Business;2Y;2 years;3;2022-08-16;3.095
B;Business;2Y;2 years;3;2022-08-17;3.185
B;Business;2Y;2 years;3;2022-08-18;3.221
B;Business;2Y;2 years;3;2022-08-19;3.336
B;Business;2Y;2 years;3;2022-08-22;3.415
B;Business;2Y;2 years;3;2022-08-23;3.471
B;Business;2Y;2 years;3;2022-08-24;3.488
B;Business;2Y;2 years;3;2022-08-25;3.388
B;Business;2Y;2 years;3;2022-08-26;3.426
B;Business;2Y;2 years;3;2022-08-29;3.538
B;Business;2Y;2 years;3;2022-08-30;3.483
B;Business;2Y;2 years;3;2022-08-31;3.402
B;Business;2Y;2 years;3;2022-09-01;3.312
B;Business;2Y;2 years;3;2022-09-02;3.245
B;Business;2Y;2 years;3;2022-09-05;3.328
B;Business;2Y;2 years;3;2022-09-06;3.328
B;Business;2Y;2 years;3;2022-09-07;3.329
B;Business;2Y;2 years;3;2022-09-08;3.336
B;Business;2Y;2 years;3;2022-09-09;3.291
B;Business;2Y;2 years;3;2022-09-12;3.149
B;Business;2Y;2 years;3;2022-09-13;3.196
B;Business;2Y;2 years;3;2022-09-15;3.378
B;Business;2Y;2 years;3;2022-09-16;3.441
B;Business;2Y;2 years;3;2022-09-19;3.483
B;Business;2Y;2 years;3;2022-09-20;3.521
B;Business;2Y;2 years;3;2022-09-21;3.462
B;Business;2Y;2 years;3;2022-09-22;3.38
B;Business;2Y;2 years;3;2022-09-23;3.344
B;Business;2Y;2 years;3;2022-09-26;3.423
B;Business;2Y;2 years;3;2022-09-27;3.371
B;Business;2Y;2 years;3;2022-09-28;3.211
B;Business;2Y;2 years;3;2022-09-29;3.172
B;Business;2Y;2 years;3;2022-09-30;3.071
B;Business;2Y;2 years;3;2022-10-03;3.076
B;Business;2Y;2 years;3;2022-10-04;3.089
B;Business;2Y;2 years;3;2022-10-05;3.167
B;Business;2Y;2 years;3;2022-10-06;3.249
B;Business;2Y;2 years;3;2022-10-07;3.259
B;Business;2Y;2 years;3;2022-10-10;3.389
B;Business;2Y;2 years;3;2022-10-11;3.511
B;Business;2Y;2 years;3;2022-10-12;3.561
B;Business;2Y;2 years;3;2022-10-13;3.549
B;Business;2Y;2 years;3;2022-10-14;3.492
B;Business;2Y;2 years;3;2022-10-17;3.463
B;Business;2Y;2 years;3;2022-10-18;3.479
B;Business;2Y;2 years;3;2022-10-19;3.567
B;Business;2Y;2 years;3;2022-10-20;3.634
B;Business;2Y;2 years;3;2022-10-21;3.639
B;Business;2Y;2 years;3;2022-10-24;3.587
B;Business;2Y;2 years;3;2022-10-25;3.529
B;Business;2Y;2 years;3;2022-10-26;3.556
B;Business;2Y;2 years;3;2022-10-27;3.49
B;Business;2Y;2 years;3;2022-10-28;3.54
B;Business;2Y;2 years;3;2022-10-31;3.479
B;Business;2Y;2 years;3;2022-11-01;3.394
B;Business;2Y;2 years;3;2022-11-02;3.341
B;Business;2Y;2 years;3;2022-11-03;3.356
B;Business;2Y;2 years;3;2022-11-04;3.363
B;Business;2Y;2 years;3;2022-11-07;3.465
B;Business;2Y;2 years;3;2022-11-08;3.487
B;Business;2Y;2 years;3;2022-11-09;3.467
B;Business;2Y;2 years;3;2022-11-10;3.393
B;Business;2Y;2 years;3;2022-11-11;3.417
B;Business;2Y;2 years;3;2022-11-14;3.339
B;Business;2Y;2 years;3;2022-11-15;3.277
B;Business;2Y;2 years;3;2022-11-16;3.202
B;Business;2Y;2 years;3;2022-11-17;3.29
B;Business;2Y;2 years;3;2022-11-18;3.322
B;Business;2Y;2 years;3;2022-11-21;3.342
B;Business;2Y;2 years;3;2022-11-22;3.377
B;Business;2Y;2 years;3;2022-11-23;3.392
B;Business;2Y;2 years;3;2022-11-24;3.347
B;Business;2Y;2 years;3;2022-11-25;3.387
B;Business;2Y;2 years;3;2022-11-28;3.43
B;Business;2Y;2 years;3;2022-11-29;3.395
B;Business;2Y;2 years;3;2022-11-30;3.4
B;Business;2Y;2 years;3;2022-12-01;3.372
B;Business;2Y;2 years;3;2022-12-02;3.333
B;Business;2Y;2 years;3;2022-12-05;3.317
B;Business;2Y;2 years;3;2022-12-06;3.207
B;Business;2Y;2 years;3;2022-12-07;3.136
B;Business;2Y;2 years;3;2022-12-08;3.113
B;Business;2Y;2 years;3;2022-12-09;2.954
B;Business;2Y;2 years;3;2022-12-12;2.862
B;Business;2Y;2 years;3;2022-12-13;2.897
B;Business;2Y;2 years;3;2022-12-14;2.908
B;Business;2Y;2 years;3;2022-12-15;3.026
B;Business;2Y;2 years;3;2022-12-16;3.083
B;Business;2Y;2 years;3;2022-12-19;3.019
B;Business;2Y;2 years;3;2022-12-20;3.066
B;Business;2Y;2 years;3;2022-12-21;3.078
B;Business;2Y;2 years;3;2022-12-22;3.103
B;Business;2Y;2 years;3;2022-12-23;3.146
B;Business;2Y;2 years;3;2022-12-27;3.168
B;Business;2Y;2 years;3;2022-12-28;3.142
B;Business;2Y;2 years;3;2022-12-29;3.091
B;Business;2Y;2 years;3;2022-12-30;3.099
B;Business;2Y;2 years;3;2023-01-02;3.02
B;Business;2Y;2 years;3;2023-01-03;3.026
B;Business;2Y;2 years;3;2023-01-04;3.092
B;Business;2Y;2 years;3;2023-01-05;3.173
B;Business;2Y;2 years;3;2023-01-06;3.219
B;Business;2Y;2 years;3;2023-01-09;3.169
B;Business;2Y;2 years;3;2023-01-10;3.132
B;Business;2Y;2 years;3;2023-01-11;3.107
B;Business;2Y;2 years;3;2023-01-12;3.062
B;Business;2Y;2 years;3;2023-01-13;3.064
B;Business;2Y;2 years;3;2023-01-16;3.092
B;Business;2Y;2 years;3;2023-01-17;3.055
B;Business;2Y;2 years;3;2023-01-18;2.945
B;Business;2Y;2 years;3;2023-01-19;2.932
B;Business;2Y;2 years;3;2023-01-20;2.971
B;Business;2Y;2 years;3;2023-01-23;2.957
B;Business;2Y;2 years;3;2023-01-24;2.975
B;Business;2Y;2 years;3;2023-01-25;2.935
B;Business;2Y;2 years;3;2023-01-26;3
B;Business;2Y;2 years;3;2023-01-27;3.019
B;Business;2Y;2 years;3;2023-01-30;3.078
B;Business;2Y;2 years;3;2023-01-31;3.026
B;Business;2Y;2 years;3;2023-02-01;2.966
B;Business;2Y;2 years;3;2023-02-02;2.86
B;Business;2Y;2 years;3;2023-02-03;2.937
B;Business;2Y;2 years;3;2023-02-06;3.024
B;Business;2Y;2 years;3;2023-02-07;3.017
B;Business;2Y;2 years;3;2023-02-08;3.054
B;Business;2Y;2 years;3;2023-02-09;3.044
B;Business;2Y;2 years;3;2023-02-10;3.244
B;Business;2Y;2 years;3;2023-02-13;3.299
B;Business;2Y;2 years;3;2023-02-14;3.295
B;Business;2Y;2 years;3;2023-02-15;3.353
B;Business;2Y;2 years;3;2023-02-16;3.335
B;Business;2Y;2 years;3;2023-02-17;3.37
B;Business;2Y;2 years;3;2023-02-20;3.411
B;Business;2Y;2 years;3;2023-02-21;3.535
B;Business;2Y;2 years;3;2023-02-22;3.52
B;Business;2Y;2 years;3;2023-02-23;3.47
B;Business;2Y;2 years;3;2023-02-24;3.608
B;Business;2Y;2 years;3;2023-02-27;3.566
B;Business;2Y;2 years;3;2023-02-28;3.578
B;Business;2Y;2 years;3;2023-03-01;3.538
B;Business;2Y;2 years;3;2023-03-02;3.495
B;Business;2Y;2 years;3;2023-03-03;3.409
B;Business;2Y;2 years;3;2023-03-06;3.415
B;Business;2Y;2 years;3;2023-03-07;3.429
B;Business;2Y;2 years;3;2023-03-08;3.478
B;Business;2Y;2 years;3;2023-03-09;3.521
B;Business;2Y;2 years;3;2023-03-10;3.325
B;Business;2Y;2 years;3;2023-03-13;3.039
B;Business;2Y;2 years;3;2023-03-14;3.152
B;Business;2Y;2 years;3;2023-03-15;2.96
B;Business;2Y;2 years;3;2023-03-16;2.92
B;Business;2Y;2 years;3;2023-03-17;2.967
B;Business;2Y;2 years;3;2023-03-20;2.957
B;Business;2Y;2 years;3;2023-03-21;2.999
B;Business;2Y;2 years;3;2023-03-22;3.077
B;Business;2Y;2 years;3;2023-03-23;3.063
B;Business;2Y;2 years;3;2023-03-24;2.976
